152.07,64.324
192.04,95.933
148.25,57.757
145.96,60.312
205.61,87.496
175.6,79.658
164.75,75.039
133.35,49.627
156.83,68.882
183.33,90.908
144.71,57.893
190.93,98.33
130.45,48.715
146.21,67.15
188.11,83.526
162.33,74.33
159.99,73.908
139.45,57.354
158.17,72.922
179.38,92.628
150.96,60.818
194.83,100.11
143.59,50.184
148.76,55.16
207.17,89.325
177.52,87.365
161.45,76.698
139.17,60.022
159.57,68.294
178.04,81.322
141.12,60.788
194.41,100.15
131.24,51.682
144.51,65.365
187.53,86.542
169.3,78.377
157.19,65.801
139.53,51.891
159.07,74.437
183.56,87.535
149.01,56.338
196.84,100.19
141.33,49.83
147.87,58.082
195.85,80.427
179.88,75.37
157.1,67.165
137.58,51.115
158.06,65.131
177.78,86.858
137.92,58.466
194.02,97.255
130.63,44.895
140.75,58.524
181.6,81.139
170.64,81.62
163.57,69.851
139.66,52.078
161.51,70.827
183.95,95.226
145.37,61.215
194.73,106.64
147.95,54.674
156.22,60.406
203.98,87.88
167.96,74.169
154.98,71.056
132.05,49.916
154.68,71.82
178.63,74.231
135.52,54.757
197.6,101.74
131.2,52.734
145.89,66.543
184.97,85.546
167.26,73.423
163.58,70.542
144.54,56.14
152.65,68.775
179.89,85.895
154.11,64.915
192.55,93.538
137.54,54.147
155.26,63.858
203.98,86.883
181.27,81.529
161.9,69.307
133.29,47.949
159.35,67.745
178.17,82.291
150.3,67.758
190.14,96.812
133.98,51.245
142.05,60.047
190.32,84.911
164.95,72.667
163.19,70.269
132.95,53.979
162.47,74.457
178.6,91.623
154.63,67.539
193.34,97.831
142.84,54.114
153.57,57.914
207.23,86.885
170.81,75.332
157.1,71.086
133.49,53.483
157.98,72.826
186.95,89.689
139.12,62.587
193.45,98.2
136.46,56.183
136.6,62.113
179.15,76.638
171.61,75.194
154.32,61.07
141.26,53.469
153.8,66.78
182.19,82.8
154.78,59.548
195.61,98.788
141.6,48.618
151.48,61.296
204.79,87.275
177.12,78.885
155.79,73.48
135.94,53.678
156.25,65.972
178,88.06
142.5,61.827
189.17,93.585
133.17,49.815
139.38,59.805
179.68,75.61
164.61,73.211
162.17,73.532
141.93,53.444
160.32,70.66
176.64,86.628
153.41,71.146
189.71,94.775
150.85,59.23
151.33,58.62
202.19,81.917
178.88,77.971
156.05,74.134
134.5,57.504
159,72.824
187.93,86.524
139.4,59.455
189.63,95.168
134.67,51.146
143.96,64.359
184.84,91.583
174.08,78.461
163.72,73.058
139.52,51.054
160.03,72.846
187.62,95.255
150.46,63.931
196.79,94.952
143.4,56.079
153.12,63.285
206.3,86.067
181.99,85.366
159.06,69.965
137,48.344
